,phenotype,count
935,01110110011001111010,1
936,11001110001111110111,9
937,11110100000101001000,1
938,01001001101100110011,1
939,10111100001000001011,1
940,01111010011010110111,4
941,01010101101111010001,2
942,01001000000001000110,1
943,11111111011010110111,8
944,00111110111100101101,4
945,01101001101011110111,1
946,11110100000011010001,3
947,01001000000010000100,3
948,01111101010110011101,3
949,11011110011110111111,23
950,10111101110001101010,4
951,11011010101111001101,85
952,11110101111111111101,9
953,10011000111100111111,2
954,01011000101111111101,1
955,01111101010011001101,62
956,11011000101111000101,53
957,01010100000111011001,3
958,11001110011011010100,1
959,11101101101111111011,1
960,01001100110001101010,3
961,01111001010111010101,8
962,01011100100010010100,1
963,01001101100111101110,2
964,11010111101111001101,56
965,11101101111111001111,5
966,11011111101110001101,15
967,11101101011001011011,8
968,11111101101110011101,40
969,11100010101101110111,26
970,00101010010011110010,1
971,11110011011100101001,1
972,01011100101010000001,2
973,10010010000011011001,1
974,11000101101111001111,3
975,11001111011101001101,1
976,11111111110001101100,26
977,11101110001010101111,1
978,00111010010101101111,5
979,11101000101110010101,6
980,01011110011101101111,1
981,11010101110111010100,1
982,11100000111111010111,1
983,00011100010001010000,3
984,11111101110101101111,12
985,11111111001011110011,7
986,00111001011111011001,1
987,01111110010001101111,13
988,01011111100000100100,4
989,11101001001010010111,20
990,11011011101111000101,7
991,01011110110111101101,2
992,11011001010001001100,4
993,11011000111010001101,1
994,11011111111111101101,20
995,01110101101111110101,5
996,01001100101011001101,2
997,01011010100101001010,4
998,00111110010010101110,7
999,11110000101011111001,1
1000,11010100011111100101,12
1001,01111001110111100001,1
1002,01000101001010110111,1
1003,10111111010001001101,33
1004,01110110101101000110,1
1005,01011101010001101010,11
1006,11111111110001101101,201
1007,01100001011010001111,1
1008,11001000011011110111,3
1009,01000000000011010110,1
1010,11110101010111011101,4
1011,01010111110101101110,2
1012,10101111010010001101,2
1013,01111111011010111101,10
1014,11101001001110010101,45
1015,11111110011111111111,62
1016,11100110101100110111,12
1017,11111101010001001001,36
1018,01001101010011001010,7
1019,11011111000001000000,2
1020,10101011111110110011,1
1021,01001100110010111010,2
1022,11110100011100001101,1
1023,01111101010101101101,1
1024,01111110011000101101,3
1025,11010110000101010101,1
1026,11011111011011101101,5
1027,10111101101011011111,2
1028,10010111010010000000,1
1029,01111111111100111101,3
1030,11001001001011010011,9
1031,11111101011111101101,9
1032,00010010100101010100,1
1033,11101110001011100101,5
1034,11111101110101101101,15
1035,11011100001111001101,33
1036,11011110111111111011,6
1037,01110010010110101010,1
1038,11010100101111011111,44
1039,10101111010001011000,6
1040,11110101011011111101,2
1041,10111101010010101111,3
1042,11001100001010000111,1
1043,01111100011001111111,11
1044,01001001000001110010,6
1045,10111111011011111011,15
1046,11111111011001001100,2
1047,10101011010010001100,1
1048,11011110010111001101,5
1049,10101111010010011100,4
1050,11111101111100011101,1
1051,00011010010000111111,2
1052,10111110110111111101,2
1053,01001111000011010000,7
1054,11011101010001001100,68
1055,01011111100101001010,2
1056,11010100101100011101,3
1057,11001100101111111011,1
1058,11010001111110001111,2
1059,11111110011001011100,2
1060,11010101101101011001,1
1061,11111101110101101000,3
1062,10111011011110111101,2
1063,11100101011111111101,1
1064,01010101111011111111,1
1065,10001100011001111011,8
1066,11001010001010100111,3
1067,00101101010010001110,1
1068,00000000010000000101,1
1069,01101011001001110111,2
1070,11111101111101001111,4
1071,11111010011111110111,5
1072,11101011010011011110,2
1073,11011100101111001111,66
1074,01011101010001001000,19
1075,11001111110001101000,1
1076,11101010001010110111,49
1077,10111101011010111100,1
1078,11111111010001001101,377
1079,00101001001011010001,2
1080,11110100111110100111,4
1081,11011101010001011101,2
1082,11101001001011010101,10
1083,11110100100101001100,1
1084,10111110001011100111,1
1085,01001001001111110011,2
1086,11111101101111011101,225
1087,11101011011011111011,5
1088,01111101111101011011,1
1089,00111010011010101111,9
1090,01111011011110101101,6
1091,11101101001011010111,36
1092,01111110110101001110,3
1093,00011110000101000000,1
1094,11001111011111111011,2
1095,11100011001010110111,6
1096,11111111011010111101,15
1097,11100001001011010001,6
1098,01100011010000000110,1
1099,11001000101100100111,1
1100,01001100000011000100,8
1101,10001100001011110111,3
1102,01010011101110010001,1
1103,11110100111011100101,1
1104,11011100110111101110,5
1105,11011100101111000111,24
1106,10000001011010000101,1
1107,01111111111110100101,2
1108,11010010101111011111,65
1109,01111111111000101111,1
1110,10001100001011010101,3
1111,00111111010010101000,1
1112,10111101010011011001,6
1113,11100101001111110101,1
1114,01010001000111011101,1
1115,01011010100010010000,2
1116,01010110100010001000,4
1117,11000000001111010101,8
1118,11110111111010100100,3
1119,01010101101111000101,130
1120,11110000101000010111,1
1121,10111001010100111101,2
1122,00111110111100111100,1
1123,01010110101111010101,19
1124,01011001100001000100,2
1125,11101011001110110011,4
1126,01001111110010100010,1
1127,11000100001111100101,2
1128,00111101011110111010,1
1129,00110011010000001111,1
1130,01110110000111011101,1
1131,11101001001100110011,5
1132,01110010111000111001,1
1133,01010000110011101000,1
1134,11111111101111001101,37
1135,11111101011001111101,9
